gamePk,home_team_id,home_batting_player_avg,home_batting_player_OPS,home_batting_player_K_rate,home_batting_player_BB_rate,home_batting_player_productive_outs,home_batting_player_homeRuns,home_batting_player_hits,home_batting_player_rbi,home_batting_player_doubles,home_batting_player_triples,home_batting_player_singles,away_team_id,away_batting_player_avg,away_batting_player_OPS,away_batting_player_K_rate,away_batting_player_BB_rate,away_batting_player_productive_outs,away_batting_player_homeRuns,away_batting_player_hits,away_batting_player_rbi,away_batting_player_doubles,away_batting_player_triples,away_batting_player_singles
746710,113,0.3416666666666667,1.1083333333333332,0.16666666666666666,0.075,1,2,9,3,1,0,6,119,0.1388888888888889,0.4351851851851852,0.25,0.07407407407407407,0,0,5,0,1,1,3
746711,113,0.3,0.725,0.24,0.075,1,0,8,4,1,0,7,119,0.1388888888888889,0.3611111111111111,0.25,0.0,0,0,5,1,3,0,2
746712,113,0.2333333333333333,0.6416666666666666,0.25,0.05833333333333333,0,1,6,3,2,0,3,135,0.37121212121212116,0.896969696969697,0.1590909090909091,0.018181818181818184,0,1,14,7,3,0,10
746713,113,0.2037037037037037,0.9796296296296296,0.27222222222222225,0.21666666666666667,1,3,6,9,1,0,2,119,0.35454545454545455,1.0454545454545454,0.17575757575757575,0.05454545454545456,0,2,11,6,4,0,5
746714,113,0.22333333333333333,0.7,0.4083333333333333,0.11000000000000001,0,1,8,4,1,1,5,135,0.2783333333333333,0.6816666666666666,0.2633333333333333,0.045,1,0,12,6,4,0,8
746715,113,0.2533333333333333,0.7066666666666667,0.2,0.075,0,1,9,4,1,0,7,109,0.2222222222222222,0.8037037037037037,0.22333333333333333,0.2733333333333333,1,1,9,5,3,1,4
746716,113,0.1111111111111111,0.3611111111111111,0.175,0.11666666666666665,1,0,3,2,1,0,2,135,0.14814814814814814,0.35185185185185186,0.15740740740740738,0.06481481481481481,0,0,5,0,0,0,5
746717,113,0.20757575757575755,0.5136363636363636,0.15277777777777776,0.13194444444444445,0,0,9,3,2,0,7,109,0.2333333333333333,0.67,0.16999999999999998,0.06999999999999999,0,1,8,4,1,0,6
746718,113,0.10185185185185185,0.5092592592592592,0.2592592592592593,0.12037037037037036,0,2,3,2,0,0,1,109,0.21833333333333332,0.6483333333333333,0.28500000000000003,0.075,0,2,8,6,1,0,5
746719,113,0.08333333333333333,0.25,0.25,0.08333333333333333,0,0,3,1,0,0,3,110,0.32037037037037036,1.1166666666666665,0.23888888888888887,0.12222222222222223,0,3,11,11,4,0,4
746720,113,0.2196969696969697,0.5,0.28030303030303033,0.045454545454545456,0,0,6,1,1,0,5,110,0.18333333333333332,0.5583333333333333,0.425,0.025,0,2,7,2,1,0,4
746721,113,0.045454545454545456,0.11363636363636363,0.37878787878787873,0.0,0,0,2,0,1,0,1,110,0.25555555555555554,0.7111111111111111,0.2111111111111111,0.12777777777777777,0,1,9,3,2,0,6
746722,113,0.25925925925925924,0.8259259259259258,0.15555555555555556,0.07777777777777778,0,2,9,6,1,0,6,143,0.17592592592592593,0.5592592592592592,0.17777777777777778,0.10555555555555556,0,0,6,1,3,0,3
746723,113,0.06481481481481481,0.15740740740740738,0.3055555555555556,0.027777777777777776,1,0,2,0,0,0,2,143,0.23888888888888887,0.7722222222222223,0.17777777777777778,0.07777777777777778,2,1,9,7,3,1,4
746724,113,0.10185185185185185,0.34259259259259256,0.3796296296296296,0.1388888888888889,0,0,3,0,0,0,3,143,0.31666666666666665,0.8777777777777778,0.15000000000000002,0.027777777777777776,1,1,11,5,2,1,7
746725,113,0.2583333333333333,0.7566666666666666,0.365,0.16,2,1,10,7,2,0,7,143,0.275,0.6883333333333334,0.2066666666666667,0.07333333333333333,0,0,11,4,3,0,8
746726,113,0.2333333333333333,0.6566666666666666,0.40151515151515144,0.17272727272727273,0,1,9,7,2,0,6,108,0.2583333333333333,0.6833333333333333,0.175,0.075,0,1,7,5,1,0,5
746727,113,0.15833333333333333,0.5166666666666666,0.275,0.11666666666666665,0,0,5,3,1,1,3,108,0.18333333333333332,0.4583333333333333,0.15833333333333333,0.125,0,0,6,0,0,0,6
746728,113,0.1388888888888889,0.5,0.06481481481481481,0.05555555555555555,0,1,4,2,1,0,2,158,0.2037037037037037,0.7537037037037037,0.3222222222222222,0.07222222222222223,1,2,6,7,0,0,4
746729,113,0.17592592592592593,0.7592592592592592,0.08333333333333333,0.16666666666666666,1,2,5,5,0,0,3,108,0.2222222222222222,0.5185185185185185,0.2777777777777778,0.027777777777777776,0,0,7,1,2,0,5
746730,113,0.2425925925925926,0.7574074074074074,0.20833333333333334,0.13999999999999999,0,4,18,8,4,0,10,158,0.3597222222222222,0.9097222222222222,0.13472222222222222,0.020833333333333332,0,4,22,8,4,0,14
746730,113,0.2425925925925926,0.7574074074074074,0.20833333333333334,0.13999999999999999,0,4,18,8,4,0,10,158,0.3597222222222222,0.9097222222222222,0.13472222222222222,0.020833333333333332,0,4,22,8,4,0,14
746730,113,0.2425925925925926,0.7574074074074074,0.20833333333333334,0.13999999999999999,0,4,18,8,4,0,10,158,0.3597222222222222,0.9097222222222222,0.13472222222222222,0.020833333333333332,0,4,22,8,4,0,14
746730,113,0.2425925925925926,0.7574074074074074,0.20833333333333334,0.13999999999999999,0,4,18,8,4,0,10,158,0.3597222222222222,0.9097222222222222,0.13472222222222222,0.020833333333333332,0,4,22,8,4,0,14
746731,113,0.26060606060606056,0.7681818181818181,0.3227272727272727,0.10454545454545454,1,1,8,8,1,1,5,121,0.29444444444444445,0.6944444444444444,0.17777777777777778,0.044444444444444446,0,0,11,6,2,0,9
746732,113,0.25666666666666665,0.645,0.2816666666666666,0.045,0,0,10,5,4,0,6,158,0.3277777777777778,0.8277777777777778,0.1111111111111111,0.08888888888888889,0,0,13,9,5,0,8
746733,113,0.17666666666666667,0.595,0.26666666666666666,0.19090909090909092,1,1,7,2,2,0,4,121,0.12037037037037036,0.4981481481481482,0.27222222222222225,0.13333333333333333,1,1,4,3,0,0,3
746734,113,0.07638888888888888,0.2986111111111111,0.4513888888888889,0.10416666666666667,1,0,3,1,0,0,3,121,0.26666666666666666,0.7,0.13333333333333333,0.05555555555555555,0,1,9,2,2,0,6
746735,113,0.29444444444444445,1.0074074074074073,0.14444444444444446,0.07222222222222223,1,3,10,8,3,0,4,158,0.32962962962962966,0.9074074074074073,0.2611111111111111,0.044444444444444446,0,2,12,7,2,0,8
746736,113,0.32575757575757575,1.0,0.18181818181818182,0.06818181818181818,0,2,10,6,2,0,6,120,0.3277777777777778,0.9777777777777776,0.31666666666666665,0.13333333333333333,2,1,11,6,2,1,7
746737,113,0.3055555555555556,0.914814814814815,0.25,0.05,0,2,10,8,3,0,5,120,0.19444444444444445,0.5,0.2592592592592593,0.0,0,1,6,2,0,0,5
746738,145,0.34444444444444444,0.8296296296296296,0.17777777777777778,0.07222222222222223,0,0,12,7,3,0,9,108,0.2,0.425,0.2833333333333333,0.05,0,0,6,0,0,0,6
746739,113,0.36333333333333334,1.0066666666666666,0.155,0.06999999999999999,0,2,14,6,3,1,8,120,0.2962962962962963,0.9277777777777777,0.17777777777777778,0.1,2,2,9,5,2,0,5
746740,145,0.4222222222222222,1.0222222222222221,0.12777777777777777,0.027777777777777776,1,2,16,7,0,0,14,133,0.29074074074074074,0.7462962962962963,0.23333333333333334,0.13333333333333333,0,0,11,5,2,0,9
746741,145,0.25,0.7962962962962963,0.14814814814814814,0.05555555555555555,0,2,8,4,2,0,4,133,0.2424242424242424,0.962121212121212,0.2727272727272727,0.045454545454545456,0,2,7,3,4,0,1
746742,145,0.255,0.825,0.305,0.075,0,2,9,4,3,0,4,108,0.25972222222222224,0.6888888888888888,0.32916666666666666,0.15416666666666667,0,0,8,3,1,0,7
746743,145,0.2333333333333333,0.6,0.09090909090909091,0.09090909090909091,0,0,6,2,2,0,4,108,0.18518518518518517,0.5833333333333334,0.3333333333333333,0.1111111111111111,0,1,5,2,1,0,3
746744,145,0.18518518518518517,0.39814814814814814,0.2777777777777778,0.027777777777777776,0,0,6,0,0,0,6,133,0.2727272727272727,0.6136363636363636,0.2727272727272727,0.022727272727272728,0,0,9,2,2,0,7
746745,145,0.19848484848484851,0.4939393939393939,0.5318181818181817,0.07121212121212121,0,0,8,3,1,0,7,114,0.22121212121212122,0.6333333333333333,0.34696969696969693,0.11666666666666665,0,1,10,6,0,0,9
746746,145,0.15740740740740738,0.4259259259259259,0.45370370370370366,0.0,0,1,5,3,0,0,4,114,0.21000000000000002,0.775,0.215,0.175,0,2,8,5,2,0,4
746747,145,0.1388888888888889,0.39814814814814814,0.16666666666666666,0.09259259259259259,0,0,5,0,1,0,4,114,0.29444444444444445,0.7888888888888889,0.20555555555555557,0.044444444444444446,0,1,11,5,3,0,7
746748,145,0.10185185185185185,0.4074074074074074,0.3333333333333333,0.10185185185185185,0,1,3,1,0,0,2,140,0.21296296296296294,0.6388888888888888,0.17777777777777778,0.05555555555555555,0,1,7,2,2,0,4
746749,145,0.14814814814814814,0.37037037037037035,0.35185185185185186,0.027777777777777776,0,0,5,1,1,0,4,121,0.30925925925925923,0.8314814814814815,0.15000000000000002,0.12222222222222223,1,1,10,5,2,0,7
746750,145,0.05555555555555555,0.18055555555555555,0.375,0.048611111111111105,0,0,2,0,0,0,2,121,0.16666666666666666,0.46969696969696967,0.4236111111111111,0.125,0,1,7,2,1,0,5
746751,145,0.26481481481481484,0.6592592592592593,0.17222222222222222,0.08333333333333333,0,0,9,3,1,0,8,121,0.2733333333333333,0.7583333333333333,0.35,0.08,0,2,10,5,0,0,8
746752,145,0.29074074074074074,0.6611111111111111,0.15000000000000002,0.08888888888888889,0,0,10,3,1,0,9,140,0.2592592592592593,0.6870370370370371,0.13333333333333333,0.05,0,1,10,4,2,0,7
746753,145,0.18518518518518517,0.5462962962962963,0.08333333333333333,0.08333333333333333,1,1,6,3,0,0,5,116,0.32666666666666666,0.835,0.175,0.06000000000000001,0,2,13,6,1,0,10
746754,145,0.287037037037037,0.8166666666666667,0.1611111111111111,0.1,1,1,9,4,2,0,6,116,0.4133333333333333,1.0966666666666667,0.23333333333333334,0.13,0,1,14,9,3,1,9
746755,145,0.21296296296296294,0.5092592592592592,0.2777777777777778,0.05555555555555555,2,0,14,2,2,0,12,140,0.29,0.6616666666666666,0.34500000000000003,0.045,0,0,22,6,4,0,18
746755,145,0.21296296296296294,0.5092592592592592,0.2777777777777778,0.05555555555555555,2,0,14,2,2,0,12,140,0.29,0.6616666666666666,0.34500000000000003,0.045,0,0,22,6,4,0,18
746755,145,0.21296296296296294,0.5092592592592592,0.2777777777777778,0.05555555555555555,2,0,14,2,2,0,12,140,0.29,0.6616666666666666,0.34500000000000003,0.045,0,0,22,6,4,0,18
746755,145,0.21296296296296294,0.5092592592592592,0.2777777777777778,0.05555555555555555,2,0,14,2,2,0,12,140,0.29,0.6616666666666666,0.34500000000000003,0.045,0,0,22,6,4,0,18
746756,145,0.265,0.58,0.30333333333333334,0.025,0,0,12,4,1,0,11,116,0.39166666666666666,1.1833333333333333,0.13333333333333336,0.14333333333333334,0,3,14,13,4,0,7
746757,145,0.13333333333333333,0.425,0.2833333333333333,0.10833333333333332,1,0,5,1,2,0,3,147,0.23166666666666663,0.7816666666666666,0.16833333333333333,0.11000000000000001,0,3,9,4,0,0,6
746758,145,0.25,0.5777777777777778,0.19444444444444445,0.05,0,0,9,2,1,0,8,116,0.30454545454545456,0.75,0.20909090909090908,0.1,0,0,10,5,4,0,6
746759,145,0.2333333333333333,0.625,0.3083333333333333,0.0,0,1,9,2,3,0,5,147,0.3222222222222222,1.1166666666666665,0.24444444444444446,0.13333333333333333,1,3,12,10,3,0,6
746760,145,0.36666666666666664,1.0277777777777777,0.17777777777777778,0.022222222222222223,0,3,14,6,2,0,9,112,0.3983333333333333,1.1066666666666667,0.2590909090909091,0.018181818181818184,0,4,16,7,0,1,11
746761,145,0.19814814814814813,0.4703703703703704,0.31666666666666665,0.08333333333333333,0,0,7,1,0,0,7,112,0.25925925925925924,0.6981481481481482,0.06666666666666668,0.13333333333333336,1,0,9,3,3,0,6
746762,145,0.4277777777777778,1.2055555555555555,0.1,0.044444444444444446,0,2,18,12,7,0,9,147,0.24500000000000002,0.6966666666666667,0.14,0.22000000000000003,0,0,9,2,1,0,8
746763,145,0.18939393939393936,0.5303030303030303,0.356060606060606,0.045454545454545456,0,1,7,2,0,1,5,118,0.14166666666666666,0.5,0.06818181818181818,0.18181818181818182,0,1,4,4,1,0,2
746764,145,0.18333333333333332,0.4416666666666666,0.225,0.0,1,0,6,3,2,0,4,118,0.4533333333333333,1.1816666666666666,0.07333333333333333,0.085,1,2,16,10,2,0,12
746765,145,0.29166666666666663,0.78,0.145,0.02,0,1,11,5,3,0,7,118,0.34500000000000003,0.985,0.16363636363636364,0.03636363636363637,0,3,15,8,3,0,9
746766,145,0.1515151515151515,0.37121212121212116,0.2424242424242424,0.022727272727272728,0,0,5,2,0,1,4,134,0.23703703703703705,0.575925925925926,0.1409090909090909,0.20454545454545456,1,0,9,6,1,0,8
746767,145,0.19166666666666665,0.5333333333333333,0.21666666666666665,0.08333333333333333,0,0,7,0,3,0,4,136,0.29166666666666663,1.06,0.14,0.13,0,4,11,10,3,0,4
746768,145,0.23333333333333334,0.6000000000000001,0.205,0.025,0,0,9,1,4,0,5,136,0.2962962962962963,1.0425925925925925,0.21481481481481482,0.15555555555555556,0,3,12,6,2,1,6
746769,145,0.2888888888888889,0.7388888888888888,0.17222222222222222,0.11666666666666667,0,1,10,3,0,0,9,134,0.337037037037037,1.0907407407407408,0.1388888888888889,0.09444444444444446,1,2,12,9,4,1,5
746770,145,0.2222222222222222,0.6203703703703703,0.21296296296296294,0.027777777777777776,0,1,7,3,2,0,4,136,0.18,0.5333333333333333,0.26212121212121214,0.1621212121212121,0,1,8,4,2,0,5
746771,145,0.21388888888888888,0.7986111111111112,0.20277777777777775,0.09305555555555556,0,1,7,5,3,0,3,142,0.2893939393939394,0.896969696969697,0.11060606060606061,0.03636363636363637,0,3,15,8,5,0,7
746772,145,0.14814814814814814,0.5092592592592592,0.32407407407407407,0.027777777777777776,1,1,4,3,2,0,1,142,0.15,0.425,0.36666666666666664,0.05,0,1,6,1,0,0,5
746773,145,0.11666666666666665,0.4083333333333333,0.275,0.05,0,2,8,4,2,0,4,142,0.15333333333333332,0.5583333333333333,0.11499999999999999,0.075,0,4,10,6,2,0,4
746773,145,0.11666666666666665,0.4083333333333333,0.275,0.05,0,2,8,4,2,0,4,142,0.15333333333333332,0.5583333333333333,0.11499999999999999,0.075,0,4,10,6,2,0,4
746773,145,0.11666666666666665,0.4083333333333333,0.275,0.05,0,2,8,4,2,0,4,142,0.15333333333333332,0.5583333333333333,0.11499999999999999,0.075,0,4,10,6,2,0,4
746773,145,0.11666666666666665,0.4083333333333333,0.275,0.05,0,2,8,4,2,0,4,142,0.15333333333333332,0.5583333333333333,0.11499999999999999,0.075,0,4,10,6,2,0,4
746774,145,0.24166666666666664,0.5583333333333333,0.18333333333333332,0.025,0,0,8,1,2,0,6,134,0.24444444444444446,0.6314814814814815,0.27222222222222225,0.08333333333333333,1,0,8,4,3,0,5
746775,145,0.23166666666666663,0.77,0.09,0.125,0,1,8,3,4,0,3,119,0.21666666666666665,0.6683333333333333,0.23500000000000001,0.07833333333333334,0,2,7,4,1,0,4
746776,145,0.28703703703703703,0.7592592592592592,0.175,0.225,0,0,8,5,2,0,6,115,0.08333333333333333,0.4351851851851852,0.2962962962962963,0.10185185185185185,0,2,3,3,0,0,1
746777,145,0.14166666666666666,0.3333333333333333,0.2,0.0,0,0,4,0,1,0,3,119,0.19444444444444445,0.6666666666666666,0.3333333333333333,0.08333333333333333,1,1,6,4,2,0,3
746778,145,0.4066666666666666,1.2233333333333334,0.24666666666666667,0.045,1,4,12,10,2,0,6,115,0.13194444444444445,0.5,0.2847222222222222,0.05555555555555555,0,2,4,3,0,0,2
746779,145,0.16153846153846155,0.4525641025641025,0.1346153846153846,0.07692307692307693,2,1,10,4,1,0,8,115,0.11666666666666665,0.3212121212121212,0.3527777777777778,0.1111111111111111,5,0,6,4,1,0,5
746780,145,0.13636363636363635,0.36363636363636365,0.29545454545454547,0.06818181818181818,0,0,5,0,1,0,4,119,0.275,0.6599999999999999,0.18,0.04,1,0,9,2,2,0,7
746781,145,0.225,0.5583333333333333,0.30833333333333335,0.025,0,1,8,1,0,0,7,117,0.3803030303030303,0.8787878787878788,0.18939393939393942,0.03636363636363637,2,0,12,4,4,0,8
746782,145,0.16666666666666666,0.47575757575757577,0.34393939393939393,0.11969696969696969,1,0,6,3,1,0,5,117,0.2484848484848485,0.6606060606060606,0.31666666666666665,0.10303030303030303,0,1,11,4,1,0,9
746783,145,0.06818181818181818,0.28787878787878785,0.2121212121212121,0.1515151515151515,0,0,2,2,0,0,2,117,0.2222222222222222,0.5,0.1111111111111111,0.027777777777777776,0,0,7,0,1,0,6
746784,145,0.18333333333333332,0.4916666666666666,0.3106060606060606,0.09090909090909091,0,1,4,2,1,0,2,111,0.4984848484848485,1.3106060606060606,0.09090909090909091,0.07900432900432901,1,3,24,14,3,0,18
746785,145,0.2592592592592593,0.925925925925926,0.15740740740740738,0.05555555555555555,0,3,8,7,1,0,4,111,0.14393939393939392,0.37121212121212116,0.3393939393939394,0.06818181818181818,0,0,6,0,0,0,6
746786,145,0.2777777777777778,0.8555555555555556,0.08333333333333333,0.10555555555555556,0,2,10,6,1,0,7,111,0.12878787878787878,0.49090909090909096,0.3590909090909091,0.13484848484848486,0,1,5,1,0,0,4
746787,145,0.17575757575757575,0.5424242424242425,0.4090909090909091,0.08181818181818182,1,1,8,4,3,0,4,111,0.1787878787878788,0.5863636363636364,0.2333333333333333,0.10909090909090909,2,1,8,5,1,1,5
746788,145,0.29393939393939394,0.6984848484848485,0.21515151515151515,0.018181818181818184,0,1,10,1,1,0,8,141,0.175,0.74,0.215,0.145,0,3,6,5,1,0,2
746789,145,0.09090909090909091,0.5681818181818182,0.4318181818181818,0.11363636363636363,0,1,1,1,0,0,0,110,0.17592592592592593,0.6574074074074073,0.4444444444444444,0.08333333333333333,1,2,6,4,2,0,2
746790,145,0.10833333333333332,0.39166666666666666,0.2333333333333333,0.05,0,1,4,1,2,0,1,141,0.21296296296296294,0.5944444444444444,0.17777777777777778,0.15555555555555556,1,0,7,3,1,0,6
746791,145,0.356060606060606,0.9545454545454546,0.09848484848484848,0.0303030303030303,0,0,8,2,3,1,4,141,0.37592592592592594,0.8962962962962963,0.16666666666666666,0.17037037037037037,1,0,13,7,3,0,10
746792,145,0.17727272727272728,0.5272727272727273,0.35454545454545455,0.1590909090909091,0,0,7,6,1,0,6,110,0.38,1.115,0.19833333333333333,0.13,0,2,13,8,2,0,9
746793,145,0.2533333333333333,0.6900000000000001,0.29833333333333334,0.05,0,1,9,4,2,0,6,110,0.2484848484848485,0.6969696969696969,0.12878787878787878,0.06363636363636363,0,1,8,6,4,0,3
746794,145,0.17424242424242423,0.46969696969696967,0.303030303030303,0.1212121212121212,1,0,5,3,0,1,4,110,0.23194444444444443,0.7569444444444443,0.2708333333333333,0.09166666666666667,0,3,8,5,0,0,5
746795,145,0.3055555555555556,0.7129629629629629,0.027777777777777776,0.06481481481481481,0,0,9,2,2,0,7,120,0.09027777777777778,0.2916666666666667,0.2692307692307692,0.16025641025641024,0,0,3,0,1,0,2
746796,145,0.25833333333333336,0.7083333333333333,0.1,0.05,1,1,8,3,1,0,6,120,0.33999999999999997,0.725,0.2333333333333333,0.15454545454545454,2,0,10,6,0,0,10
746797,145,0.23148148148148145,0.6018518518518517,0.17592592592592593,0.08333333333333333,1,0,7,3,2,0,5,114,0.11666666666666665,0.39166666666666666,0.33333333333333337,0.05,0,1,4,1,1,0,2
746798,145,0.20833333333333331,0.525,0.2,0.09166666666666666,0,0,6,0,1,0,5,114,0.16666666666666666,0.7777777777777778,0.19444444444444445,0.1111111111111111,1,2,5,5,2,1,0
746799,145,0.25,0.7962962962962963,0.17592592592592593,0.09259259259259259,0,4,14,8,2,0,8,120,0.14814814814814814,0.39814814814814814,0.23148148148148145,0.09259259259259259,0,0,8,0,2,0,6
746799,145,0.25,0.7962962962962963,0.17592592592592593,0.09259259259259259,0,4,14,8,2,0,8,120,0.14814814814814814,0.39814814814814814,0.23148148148148145,0.09259259259259259,0,0,8,0,2,0,6
746799,145,0.25,0.7962962962962963,0.17592592592592593,0.09259259259259259,0,4,14,8,2,0,8,120,0.14814814814814814,0.39814814814814814,0.23148148148148145,0.09259259259259259,0,0,8,0,2,0,6
746799,145,0.25,0.7962962962962963,0.17592592592592593,0.09259259259259259,0,4,14,8,2,0,8,120,0.14814814814814814,0.39814814814814814,0.23148148148148145,0.09259259259259259,0,0,8,0,2,0,6
746800,145,0.21296296296296294,0.7037037037037037,0.12037037037037036,0.0,0,2,7,5,3,0,2,142,0.36666666666666664,1.0192307692307692,0.14487179487179486,0.12564102564102564,0,1,12,8,3,1,7
746801,145,0.24074074074074073,0.7592592592592593,0.17592592592592593,0.0,0,3,8,4,0,0,5,114,0.20138888888888887,0.6180555555555555,0.34722222222222227,0.020833333333333332,0,2,8,3,1,1,4
746802,145,0.2222222222222222,0.6759259259259259,0.15740740740740738,0.12037037037037036,0,0,8,3,4,0,4,114,0.225,0.6333333333333333,0.2583333333333333,0.0,0,2,9,2,0,0,7
746803,145,0.18636363636363634,0.5621212121212121,0.33636363636363636,0.048484848484848485,0,2,10,8,2,0,6,139,0.30666666666666664,0.8800000000000001,0.26166666666666666,0.13,1,2,11,6,3,0,6
746804,145,0.2727272727272727,0.6287878787878788,0.19696969696969696,0.07575757575757575,1,0,8,1,1,0,7,142,0.10416666666666667,0.3958333333333333,0.2916666666666667,0.10416666666666667,0,1,4,3,1,0,2
746805,145,0.31666666666666665,0.6666666666666667,0.26666666666666666,0.0,1,0,12,4,1,0,11,139,0.175,0.475,0.2583333333333333,0.0,0,1,7,2,2,0,4
746806,145,0.27121212121212124,0.7833333333333333,0.19090909090909092,0.048484848484848485,0,2,12,4,3,0,7,142,0.29848484848484846,0.8409090909090909,0.18636363636363634,0.0893939393939394,1,0,9,5,2,1,6
746807,145,0.175,0.525,0.3416666666666667,0.08333333333333333,1,1,5,2,1,0,3,118,0.21296296296296294,0.7407407407407407,0.1388888888888889,0.08333333333333333,0,2,7,4,2,0,3
746808,145,0.3111111111111111,0.911111111111111,0.16499999999999998,0.06999999999999999,2,2,12,8,2,0,8,139,0.255,0.7266666666666667,0.225,0.15333333333333335,0,0,9,4,2,0,7
746809,145,0.2222222222222222,0.6944444444444444,0.12037037037037036,0.12037037037037036,2,2,12,4,2,0,8,118,0.16666666666666666,0.4722222222222222,0.17592592592592593,0.1111111111111111,0,0,10,2,2,0,8
746809,145,0.2222222222222222,0.6944444444444444,0.12037037037037036,0.12037037037037036,2,2,12,4,2,0,8,118,0.16666666666666666,0.4722222222222222,0.17592592592592593,0.1111111111111111,0,0,10,2,2,0,8
746809,145,0.2222222222222222,0.6944444444444444,0.12037037037037036,0.12037037037037036,2,2,12,4,2,0,8,118,0.16666666666666666,0.4722222222222222,0.17592592592592593,0.1111111111111111,0,0,10,2,2,0,8
746809,145,0.2222222222222222,0.6944444444444444,0.12037037037037036,0.12037037037037036,2,2,12,4,2,0,8,118,0.16666666666666666,0.4722222222222222,0.17592592592592593,0.1111111111111111,0,0,10,2,2,0,8
746810,145,0.24444444444444446,0.588888888888889,0.2888888888888889,0.11666666666666667,1,0,8,3,1,0,7,113,0.28518518518518515,0.8,0.14814814814814817,0.16296296296296298,2,2,10,11,0,0,8
746811,145,0.07575757575757575,0.2424242424242424,0.49242424242424243,0.06818181818181818,0,0,2,0,0,0,2,113,0.12962962962962962,0.45370370370370366,0.4444444444444444,0.1111111111111111,0,0,4,5,2,0,2
746812,145,0.1388888888888889,0.34259259259259256,0.16666666666666666,0.0,0,0,4,1,2,0,2,113,0.32037037037037036,1.0351851851851852,0.14814814814814817,0.18148148148148147,2,2,12,11,2,1,7
746813,145,0.10606060606060605,0.25757575757575757,0.25757575757575757,0.022727272727272728,0,0,4,0,0,0,4,118,0.15740740740740738,0.5555555555555556,0.2222222222222222,0.1111111111111111,0,1,5,2,1,0,3
746814,145,0.2196969696969697,0.6363636363636364,0.25,0.06818181818181818,0,1,7,3,1,0,5,144,0.125,0.5,0.20454545454545456,0.18181818181818182,0,2,5,2,0,0,3
746815,145,0.14166666666666666,0.5333333333333333,0.36363636363636365,0.09090909090909091,0,2,5,2,1,0,2,116,0.26515151515151514,0.7454545454545454,0.2722222222222222,0.14166666666666666,0,2,8,3,0,0,6
746816,145,0.15,0.4666666666666667,0.41666666666666663,0.03333333333333333,0,2,8,2,2,0,4,144,0.09166666666666666,0.3333333333333333,0.19166666666666665,0.125,0,0,6,0,2,0,4
746816,145,0.15,0.4666666666666667,0.41666666666666663,0.03333333333333333,0,2,8,2,2,0,4,144,0.09166666666666666,0.3333333333333333,0.19166666666666665,0.125,0,0,6,0,2,0,4
746816,145,0.15,0.4666666666666667,0.41666666666666663,0.03333333333333333,0,2,8,2,2,0,4,144,0.09166666666666666,0.3333333333333333,0.19166666666666665,0.125,0,0,6,0,2,0,4
746816,145,0.15,0.4666666666666667,0.41666666666666663,0.03333333333333333,0,2,8,2,2,0,4,144,0.09166666666666666,0.3333333333333333,0.19166666666666665,0.125,0,0,6,0,2,0,4
746817,145,0.1111111111111111,0.3796296296296296,0.3611111111111111,0.10185185185185185,0,0,3,0,1,0,2,144,0.31851851851851853,0.9537037037037037,0.10555555555555556,0.12222222222222223,0,1,11,8,5,0,5
746818,145,0.21818181818181817,0.743939393939394,0.21666666666666667,0.08484848484848485,0,3,10,5,0,1,6,116,0.28703703703703703,0.911111111111111,0.06666666666666668,0.08888888888888889,0,2,12,7,2,1,7
746819,112,0.33666666666666667,0.74,0.0303030303030303,0.18181818181818182,0,0,8,3,1,0,7,113,0.10185185185185185,0.25925925925925924,0.08333333333333333,0.05555555555555555,0,0,3,0,0,0,3
746820,112,0.06999999999999999,0.27999999999999997,0.13999999999999999,0.145,1,0,3,0,0,0,3,113,0.25740740740740736,0.6185185185185185,0.1611111111111111,0.08888888888888889,0,0,9,3,0,1,8
746821,145,0.10185185185185185,0.2037037037037037,0.3611111111111111,0.0,0,0,3,0,0,0,3,116,0.19444444444444445,0.39814814814814814,0.29166666666666663,0.025,1,0,6,1,0,0,6
746822,112,0.2222222222222222,0.4629629629629629,0.1111111111111111,0.0,2,0,5,1,1,0,4,113,0.12962962962962962,0.3611111111111111,0.1111111111111111,0.06481481481481481,0,0,4,0,1,0,3
746823,112,0.30166666666666664,0.7116666666666667,0.16999999999999998,0.025,1,1,12,7,0,0,11,120,0.33333333333333337,0.9116666666666667,0.18,0.06,0,1,13,6,4,0,8
746824,112,0.275,0.6666666666666666,0.225,0.05833333333333333,0,1,6,3,0,0,5,120,0.14814814814814814,0.5092592592592592,0.19444444444444445,0.08333333333333333,0,1,5,1,0,0,4
746825,112,0.25,1.0370370370370372,0.25,0.14814814814814814,0,3,7,5,2,0,2,120,0.20454545454545456,0.4621212121212121,0.2121212121212121,0.0,0,0,8,0,2,0,6
746826,112,0.06481481481481481,0.3611111111111111,0.2962962962962963,0.09259259259259259,0,1,2,1,0,0,1,120,0.36851851851851847,0.8611111111111112,0.2,0.05,3,1,12,5,0,0,11
746827,112,0.09259259259259259,0.287037037037037,0.32407407407407407,0.07407407407407407,0,0,3,2,1,0,2,147,0.19444444444444445,0.48148148148148145,0.25925925925925924,0.05555555555555555,1,0,6,1,2,0,4
746828,112,0.4740740740740741,1.151851851851852,0.12777777777777777,0.027777777777777776,0,1,18,9,1,2,14,133,0.20303030303030303,0.5757575757575757,0.3590909090909091,0.08636363636363636,0,1,9,2,0,1,7
