gamePk,team_side,team_id,team_name,inningsPitched,outs,runs,earnedRuns,hits,homeRuns,strikeOuts,baseOnBalls,hitBatsmen,numberOfPitches,balls,strikes,strikePercentage,groundOuts,flyOuts,completeGames,shutouts,saveOpportunities
746731,away,121,New York Mets,8.0,24,9,8,8,1,11,5,1,170,64,106,.620,9,2,0,0,0
746731,home,113,Cincinnati Reds,9.0,27,6,6,11,0,7,2,1,148,55,93,.630,8,9,0,0,0
745031,away,117,Houston Astros,8.0,24,7,7,15,0,8,4,0,148,53,95,.640,5,8,0,0,0
745031,home,140,Texas Rangers,9.0,27,2,0,8,0,7,4,0,159,59,100,.630,8,7,0,0,0
745766,away,141,Toronto Blue Jays,8.0,24,9,8,10,3,5,7,0,167,67,100,.600,7,6,0,0,0
745766,home,147,New York Yankees,9.0,27,8,8,12,1,6,6,1,193,73,120,.620,11,4,0,0,0
746329,away,145,Chicago White Sox,8.0,24,3,3,10,1,8,3,0,122,38,84,.690,7,2,0,0,0
746329,home,118,Kansas City Royals,9.0,27,0,0,3,0,10,2,0,122,43,79,.650,9,2,0,1,0
746006,away,136,Seattle Mariners,9.0,27,3,3,5,1,8,4,0,118,45,73,.620,10,3,0,0,0
746006,home,158,Milwaukee Brewers,9.0,27,5,5,10,2,11,3,0,139,47,92,.660,6,3,0,0,0
747140,away,109,Arizona Diamondbacks,8.0,24,9,8,15,1,10,2,0,144,41,103,.720,8,3,0,0,0
747140,home,144,Atlanta Braves,9.0,27,8,7,12,1,6,2,1,163,48,115,.710,14,7,0,0,0
746575,away,139,Tampa Bay Rays,9.0,27,6,6,11,3,8,3,0,171,61,110,.640,5,5,0,0,0
746575,home,115,Colorado Rockies,9.0,27,8,8,9,1,12,5,0,165,64,101,.610,13,0,0,0,0
745359,away,135,San Diego Padres,9.0,27,0,0,4,0,5,3,0,123,43,80,.650,10,6,0,1,0
745359,home,137,San Francisco Giants,9.0,27,4,4,5,1,2,3,0,124,41,83,.670,12,7,0,0,0
746248,away,111,Boston Red Sox,8.0,24,2,0,6,0,10,6,0,168,64,104,.620,4,4,0,0,0
746248,home,108,Los Angeles Angels,9.0,27,1,1,3,0,14,1,1,141,49,92,.650,3,7,0,0,0
745523,away,110,Baltimore Orioles,8.2,26,3,1,7,0,6,1,0,120,33,87,.730,9,5,0,0,0
745523,home,134,Pittsburgh Pirates,9.0,27,2,2,6,0,6,0,0,105,29,76,.720,8,6,0,0,0
744871,away,143,Philadelphia Phillies,8.0,24,3,3,8,0,3,4,0,135,50,85,.630,9,4,0,0,0
744871,home,120,Washington Nationals,9.0,27,2,2,5,1,10,3,0,138,44,94,.680,5,5,0,0,0
747141,away,109,Arizona Diamondbacks,8.0,24,5,5,7,3,10,0,0,139,47,92,.660,7,2,0,0,0
747141,home,144,Atlanta Braves,9.0,27,2,2,5,0,8,1,0,148,42,106,.720,12,5,0,0,0
745765,away,141,Toronto Blue Jays,8.0,24,8,8,8,1,8,7,1,172,71,101,.590,7,3,0,0,0
745765,home,147,New York Yankees,9.0,27,3,2,5,0,11,6,2,173,71,102,.590,9,4,0,0,0
746734,away,121,New York Mets,9.0,27,1,1,3,0,12,5,2,156,57,99,.630,6,6,0,0,0
746734,home,113,Cincinnati Reds,9.0,27,3,2,9,1,5,2,1,143,55,88,.620,7,6,0,0,0
746493,away,133,Oakland Athletics,9.0,27,1,1,7,1,7,3,1,152,67,85,.560,7,4,0,0,0
746493,home,116,Detroit Tigers,9.0,27,7,7,14,1,5,2,1,147,50,97,.660,10,5,0,0,0
746330,away,145,Chicago White Sox,8.0,24,5,4,5,2,6,3,0,131,50,81,.620,9,7,0,0,0
746330,home,118,Kansas City Royals,9.0,27,3,3,12,0,8,3,1,150,57,93,.620,4,10,0,0,0
746003,away,136,Seattle Mariners,8.0,24,12,12,14,3,11,4,0,168,69,99,.590,7,1,0,0,0
746003,home,158,Milwaukee Brewers,9.0,27,4,3,8,1,8,1,0,131,42,89,.680,7,6,0,0,0
745198,away,146,Miami Marlins,9.0,27,3,3,5,2,9,2,0,133,47,86,.650,11,5,0,0,0
745198,home,138,St. Louis Cardinals,9.0,27,10,9,13,2,8,2,1,161,59,102,.630,13,4,0,0,0
746895,away,119,Los Angeles Dodgers,8.0,24,8,7,9,1,8,3,2,151,49,102,.680,6,5,0,0,0
746895,home,112,Chicago Cubs,9.0,27,1,1,4,0,8,2,0,115,40,75,.650,7,7,0,0,0
746574,away,139,Tampa Bay Rays,9.0,27,2,2,7,0,15,4,0,171,58,113,.660,7,1,0,0,0
746574,home,115,Colorado Rockies,9.0,27,3,3,8,0,6,3,0,137,50,87,.640,12,6,0,0,0
745362,away,135,San Diego Padres,8.0,24,3,0,6,0,6,2,0,117,45,72,.620,10,4,0,0,0
745362,home,137,San Francisco Giants,9.0,27,2,2,11,0,8,0,0,113,31,82,.730,12,4,0,0,0
746251,away,111,Boston Red Sox,9.0,27,2,2,8,1,8,3,1,167,67,100,.600,6,4,0,0,0
746251,home,108,Los Angeles Angels,9.0,27,12,12,12,4,11,6,1,197,78,119,.600,8,4,0,0,0
745032,away,117,Houston Astros,9.0,27,1,1,2,0,6,5,0,129,50,79,.610,6,11,0,0,0
745032,home,140,Texas Rangers,9.0,27,3,3,4,1,10,4,0,140,53,87,.620,7,7,0,0,0
745927,away,114,Cleveland Guardians,8.0,24,4,4,8,2,5,3,0,129,53,76,.590,8,4,0,0,0
745927,home,142,Minnesota Twins,9.0,27,2,2,5,1,12,2,0,148,49,99,.670,6,7,0,0,0
746654,away,145,Chicago White Sox,8.0,24,4,4,10,1,8,1,1,139,50,89,.640,11,2,0,0,0
746654,home,114,Cleveland Guardians,9.0,27,0,0,4,0,6,6,0,143,59,84,.590,8,6,0,1,0
745761,away,146,Miami Marlins,8.0,24,7,7,9,2,9,5,0,139,55,84,.600,6,4,0,0,0
745761,home,147,New York Yankees,9.0,27,0,0,2,0,6,0,0,106,33,73,.690,5,12,0,1,0
745520,away,116,Detroit Tigers,8.0,24,7,7,12,1,5,4,2,149,61,88,.590,10,3,0,0,0
745520,home,134,Pittsburgh Pirates,9.0,27,4,3,9,0,12,4,0,146,53,93,.640,8,2,0,0,0
746735,away,158,Milwaukee Brewers,8.0,24,10,6,10,3,6,3,0,155,56,99,.640,15,3,0,0,0
746735,home,113,Cincinnati Reds,9.0,27,8,7,12,2,11,2,1,157,51,106,.680,9,4,0,0,0
744956,away,136,Seattle Mariners,8.0,24,5,5,11,0,9,1,1,146,44,102,.700,6,3,0,0,0
744956,home,141,Toronto Blue Jays,9.0,27,2,2,7,2,10,2,0,151,46,105,.700,9,3,0,0,0
747142,away,121,New York Mets,9.0,27,7,7,12,1,12,7,0,193,82,111,.580,5,6,0,0,0
747142,home,144,Atlanta Braves,9.0,27,8,8,11,3,8,7,0,177,64,113,.640,10,5,0,0,0
745925,away,119,Los Angeles Dodgers,9.0,27,2,2,3,1,7,1,0,126,42,84,.670,8,8,0,0,0
745925,home,142,Minnesota Twins,9.0,27,4,4,10,2,12,3,0,140,50,90,.640,5,4,0,0,0
745194,away,143,Philadelphia Phillies,10.0,30,3,3,6,1,11,3,1,164,63,101,.620,9,7,0,0,0
745194,home,138,St. Louis Cardinals,10.0,30,5,4,10,1,5,3,0,136,40,96,.710,13,8,0,0,0
745034,away,117,Houston Astros,9.0,27,5,5,8,0,5,4,1,137,54,83,.610,8,11,0,0,0
745034,home,140,Texas Rangers,9.0,27,10,10,11,2,8,3,1,160,55,105,.660,11,3,0,0,0
746569,away,109,Arizona Diamondbacks,8.0,24,7,7,13,1,14,3,0,177,66,111,.630,5,1,0,0,0
746569,home,115,Colorado Rockies,9.0,27,5,3,7,0,6,7,0,168,69,99,.590,9,8,0,0,0
746252,away,139,Tampa Bay Rays,8.0,24,7,7,14,1,7,3,0,144,52,92,.640,10,4,0,0,0
746252,home,108,Los Angeles Angels,9.0,27,1,1,8,0,3,1,0,119,32,87,.730,8,6,0,0,0
745432,away,112,Chicago Cubs,8.0,24,9,9,9,3,9,6,0,165,65,100,.610,7,5,0,0,0
745432,home,135,San Diego Padres,9.0,27,8,8,8,0,10,6,1,153,64,89,.580,6,8,0,0,0
745363,away,120,Washington Nationals,9.0,27,1,1,6,0,7,3,0,141,50,91,.650,9,4,0,0,0
745363,home,137,San Francisco Giants,9.0,27,8,8,10,1,10,7,1,196,87,109,.560,10,2,0,0,0
745517,away,116,Detroit Tigers,9.0,27,3,3,8,2,4,2,0,138,48,90,.650,13,6,0,0,0
745517,home,134,Pittsburgh Pirates,9.0,27,5,5,9,0,8,1,2,130,47,83,.640,12,4,0,0,0
746981,away,110,Baltimore Orioles,9.0,27,1,1,2,1,10,2,0,117,39,78,.670,8,2,0,0,0
746981,home,111,Boston Red Sox,9.0,27,7,4,13,0,8,3,0,168,65,103,.610,10,3,0,0,0
746653,away,145,Chicago White Sox,9.0,27,5,5,8,1,12,5,1,163,63,100,.610,7,3,0,0,0
746653,home,114,Cleveland Guardians,9.0,27,7,7,12,0,10,2,0,153,45,108,.710,9,4,0,0,0
746732,away,158,Milwaukee Brewers,9.0,27,5,4,10,0,12,2,0,153,53,100,.650,9,3,0,0,0
746732,home,113,Cincinnati Reds,9.0,27,9,6,13,0,5,4,0,177,63,114,.640,9,9,0,0,0
745762,away,146,Miami Marlins,8.0,24,3,2,7,1,3,7,0,164,68,96,.590,9,9,0,0,0
745762,home,147,New York Yankees,9.0,27,2,2,5,0,7,3,0,113,40,73,.650,11,4,0,0,0
744957,away,136,Seattle Mariners,8.0,24,5,5,11,1,7,2,2,156,45,111,.710,8,6,0,0,0
744957,home,141,Toronto Blue Jays,9.0,27,3,3,6,2,10,6,0,168,63,105,.630,7,5,0,0,0
747138,away,121,New York Mets,8.0,24,6,6,11,0,5,2,2,134,50,84,.630,11,4,0,0,0
747138,home,144,Atlanta Braves,9.0,27,5,5,12,1,8,3,0,164,57,107,.650,8,6,0,0,0
746326,away,117,Houston Astros,9.0,27,4,2,7,0,7,5,0,158,63,95,.600,9,10,0,0,0
746326,home,118,Kansas City Royals,10.0,30,3,3,13,0,10,1,0,164,51,113,.690,10,5,0,0,0
745924,away,119,Los Angeles Dodgers,9.0,27,3,3,6,3,15,0,0,118,34,84,.710,5,4,0,0,0
745924,home,142,Minnesota Twins,9.0,27,6,6,9,2,14,6,0,168,65,103,.610,6,3,0,0,0
745195,away,143,Philadelphia Phillies,8.0,24,3,3,7,1,6,2,0,129,43,86,.670,12,3,0,0,0
745195,home,138,St. Louis Cardinals,9.0,27,0,0,8,0,13,3,0,150,51,99,.660,6,2,0,1,0
745030,away,133,Oakland Athletics,9.0,27,3,3,7,2,5,3,0,129,43,86,.670,10,6,0,0,0
745030,home,140,Texas Rangers,9.0,27,4,4,5,3,13,3,0,142,52,90,.630,7,5,0,0,0
746571,away,109,Arizona Diamondbacks,9.0,27,2,2,8,0,6,3,0,142,51,91,.640,12,3,0,0,0
746571,home,115,Colorado Rockies,9.0,27,3,3,9,2,8,4,0,154,58,96,.620,10,4,0,0,0
746250,away,139,Tampa Bay Rays,9.0,27,4,3,7,1,7,4,0,146,56,90,.620,10,6,0,0,0
746250,home,108,Los Angeles Angels,9.0,27,6,5,11,1,9,4,0,176,70,106,.600,7,7,0,0,0
745357,away,120,Washington Nationals,9.0,27,3,2,10,0,6,5,0,166,55,111,.670,14,2,0,0,0
745357,home,137,San Francisco Giants,9.0,27,5,5,8,1,9,0,2,148,49,99,.670,7,6,0,0,0
745433,away,112,Chicago Cubs,9.0,27,1,1,4,1,11,2,0,154,62,92,.600,7,3,0,0,0
745433,home,135,San Diego Padres,9.0,27,5,5,9,2,11,3,1,167,54,113,.680,8,1,0,0,0
745923,away,119,Los Angeles Dodgers,8.0,24,3,3,6,2,10,5,0,136,57,79,.580,7,0,0,0,0
745923,home,142,Minnesota Twins,9.0,27,2,2,9,1,11,3,0,148,56,92,.620,6,5,0,0,0
745196,away,143,Philadelphia Phillies,9.0,27,3,3,7,2,4,4,0,147,55,92,.630,11,5,0,0,0
745196,home,138,St. Louis Cardinals,9.0,27,4,2,8,0,13,5,0,163,61,102,.630,2,4,0,0,0
744950,away,136,Seattle Mariners,10.0,30,1,1,6,1,10,3,1,130,52,78,.600,7,3,0,0,0
744950,home,141,Toronto Blue Jays,10.0,30,6,5,6,1,15,5,0,156,57,99,.630,7,4,0,0,0
746573,away,109,Arizona Diamondbacks,9.0,27,3,2,6,1,11,6,0,171,62,109,.640,7,10,0,0,0
746573,home,115,Colorado Rockies,9.0,27,5,5,10,1,5,5,0,158,67,91,.580,14,5,0,0,0
745355,away,120,Washington Nationals,8.0,24,7,7,12,0,3,0,0,111,39,72,.650,8,8,0,0,0
745355,home,137,San Francisco Giants,9.0,27,1,1,4,1,5,2,1,117,40,77,.660,9,7,0,0,0
746247,away,139,Tampa Bay Rays,9.0,27,2,2,9,1,12,3,0,165,57,108,.650,6,5,0,0,0
746247,home,108,Los Angeles Angels,9.0,27,4,4,7,1,12,0,0,130,38,92,.710,6,5,0,0,0
746655,away,145,Chicago White Sox,9.1,28,7,5,8,3,5,5,2,138,52,86,.620,13,6,0,0,0
746655,home,114,Cleveland Guardians,10.0,30,6,5,10,1,8,3,0,155,46,109,.700,13,3,0,0,0
745429,away,112,Chicago Cubs,8.0,24,10,10,12,2,7,4,1,156,51,105,.670,11,3,0,0,0
745429,home,135,San Diego Padres,9.0,27,2,0,3,1,9,3,0,137,52,85,.620,6,8,0,0,0
746728,away,158,Milwaukee Brewers,9.0,27,2,2,4,1,2,2,1,111,42,69,.620,10,6,0,0,0
746728,home,113,Cincinnati Reds,9.0,27,7,6,6,2,12,3,3,147,52,95,.650,6,5,0,0,0
745763,away,146,Miami Marlins,9.0,27,2,2,6,1,6,7,0,175,80,95,.540,8,5,0,0,0
745763,home,147,New York Yankees,9.0,27,5,5,6,1,8,6,0,159,63,96,.600,12,4,0,0,0
746980,away,110,Baltimore Orioles,9.0,27,5,5,8,1,13,4,0,142,51,91,.640,7,4,0,0,0
746980,home,111,Boston Red Sox,9.0,27,7,6,9,1,11,5,1,158,61,97,.610,7,3,0,0,0
746323,away,117,Houston Astros,8.0,24,11,11,11,1,5,6,0,186,76,110,.590,4,9,0,0,0
746323,home,118,Kansas City Royals,9.0,27,2,2,9,0,4,3,0,133,46,87,.650,9,10,0,0,0
745024,away,133,Oakland Athletics,8.0,24,6,6,12,0,5,4,0,125,49,76,.610,10,2,0,0,0
745024,home,140,Texas Rangers,9.0,27,2,1,9,1,9,1,0,144,48,96,.670,9,6,0,0,0
747139,away,121,New York Mets,9.0,27,7,7,12,2,11,4,1,174,67,107,.610,7,4,0,0,0
747139,home,144,Atlanta Braves,9.0,27,8,8,11,2,7,1,0,148,45,103,.700,14,3,0,0,0
747137,away,121,New York Mets,9.0,27,4,4,10,0,7,3,0,161,61,100,.620,9,7,0,0,0
747137,home,144,Atlanta Braves,9.0,27,16,12,16,2,3,4,0,158,61,97,.610,20,5,0,0,0
746322,away,117,Houston Astros,8.0,24,13,13,16,2,4,2,1,154,52,102,.660,11,5,0,0,0
746322,home,118,Kansas City Royals,9.0,27,3,3,11,1,6,5,0,167,65,102,.610,9,6,0,0,0
745029,away,133,Oakland Athletics,9.0,27,0,0,1,0,8,3,1,121,42,79,.650,8,3,0,1,0
745029,home,140,Texas Rangers,9.0,27,1,1,4,1,14,2,0,139,48,91,.650,8,4,0,0,0
745601,away,134,Pittsburgh Pirates,8.0,24,5,4,7,3,10,0,0,107,31,76,.710,6,6,0,0,0
745601,home,143,Philadelphia Phillies,9.0,27,1,1,7,0,14,2,0,153,54,99,.650,6,2,0,0,0
746977,away,110,Baltimore Orioles,10.0,30,4,3,8,1,7,2,0,153,50,103,.670,13,7,0,0,0
746977,home,111,Boston Red Sox,10.0,30,9,6,9,4,8,6,0,186,73,113,.610,10,5,0,0,0
746490,away,142,Minnesota Twins,9.0,27,1,1,4,0,10,1,0,125,42,83,.660,7,5,0,0,0
746490,home,116,Detroit Tigers,9.0,27,4,4,7,2,11,3,0,134,38,96,.720,8,5,0,0,0
746730,away,158,Milwaukee Brewers,10.0,30,4,3,9,2,9,3,1,184,70,114,.620,7,8,0,0,0
746730,home,113,Cincinnati Reds,10.0,30,5,4,11,2,6,1,0,130,42,88,.680,9,6,0,0,0
746491,away,142,Minnesota Twins,8.0,24,8,8,10,1,15,6,1,180,73,107,.590,5,1,0,0,0
746491,home,116,Detroit Tigers,9.0,27,2,2,6,0,11,4,0,159,55,104,.650,7,5,0,0,0
745596,away,134,Pittsburgh Pirates,9.0,27,2,2,7,0,7,3,0,148,53,95,.640,8,10,0,0,0
745596,home,143,Philadelphia Phillies,9.0,27,5,4,9,0,8,5,0,154,57,97,.630,15,4,0,0,0
745112,away,137,San Francisco Giants,8.0,24,2,2,6,0,9,3,1,130,45,85,.650,7,4,0,0,0
745112,home,139,Tampa Bay Rays,9.0,27,1,0,6,0,10,6,0,154,60,94,.610,6,5,0,0,0
747055,away,158,Milwaukee Brewers,9.0,27,1,1,6,1,14,1,0,128,42,86,.670,5,2,0,0,0
747055,home,110,Baltimore Orioles,9.0,27,11,11,15,3,6,4,0,187,73,114,.610,8,9,0,0,0
744954,away,115,Colorado Rockies,9.0,27,4,4,11,2,7,3,0,141,51,90,.640,11,3,0,0,0
744954,home,141,Toronto Blue Jays,9.0,27,12,12,20,2,9,2,1,178,57,121,.680,5,9,0,0,0
746978,away,108,Los Angeles Angels,9.0,27,0,0,3,0,10,2,0,124,43,81,.650,7,4,0,1,0
746978,home,111,Boston Red Sox,9.0,27,7,4,12,1,6,0,1,140,44,96,.690,9,4,0,0,0
745838,away,118,Kansas City Royals,8.0,24,6,6,14,1,5,2,0,113,36,77,.680,10,5,0,0,0
745838,home,121,New York Mets,9.0,27,1,1,3,1,10,4,0,145,52,93,.640,8,6,0,0,0
746084,away,144,Atlanta Braves,9.0,27,1,1,6,0,7,1,1,124,46,78,.630,15,2,0,0,0
746084,home,146,Miami Marlins,9.0,27,8,8,14,1,7,4,1,164,59,105,.640,11,3,0,0,0
746812,away,113,Cincinnati Reds,9.0,27,1,1,4,0,5,0,0,125,44,81,.650,7,11,0,0,0
746812,home,145,Chicago White Sox,9.0,27,11,11,12,2,7,9,0,201,87,114,.570,6,9,0,0,0
746408,away,140,Texas Rangers,9.0,27,8,8,11,2,8,4,2,167,70,97,.580,8,9,0,0,0
746408,home,117,Houston Astros,9.0,27,12,12,12,1,7,5,2,192,84,108,.560,6,8,0,0,0
745679,away,120,Washington Nationals,9.1,28,2,1,3,1,10,3,0,130,46,84,.650,10,4,0,0,0
745679,home,133,Oakland Athletics,10.0,30,1,1,8,1,10,3,0,150,54,96,.640,11,1,0,0,0
745274,away,112,Chicago Cubs,8.0,24,4,4,6,0,11,5,1,143,56,87,.610,4,6,0,0,0
745274,home,136,Seattle Mariners,9.0,27,2,1,4,1,7,3,0,151,52,99,.660,6,9,0,0,0
747217,away,138,St. Louis Cardinals,9.0,27,6,1,9,1,9,1,0,141,49,92,.650,12,2,0,0,0
747217,home,109,Arizona Diamondbacks,9.0,27,9,9,14,2,8,3,0,169,54,115,.680,7,7,0,0,0
746162,away,135,San Diego Padres,11.0,33,7,4,7,4,9,4,0,165,50,115,.700,10,7,0,0,0
746162,home,119,Los Angeles Dodgers,11.0,33,8,7,10,4,10,3,0,189,68,121,.640,9,6,0,0,0
746656,away,147,New York Yankees,9.0,27,2,1,5,0,11,7,0,157,62,95,.610,7,2,0,0,0
746656,home,114,Cleveland Guardians,9.0,27,3,3,10,1,6,6,0,171,75,96,.560,8,7,0,0,0
746656,away,147,New York Yankees,9.0,27,2,1,5,0,11,7,0,157,62,95,.610,7,2,0,0,0
746656,home,114,Cleveland Guardians,9.0,27,3,3,10,1,6,6,0,171,75,96,.560,8,7,0,0,0
746658,away,147,New York Yankees,9.0,27,2,2,7,2,6,1,0,108,36,72,.670,8,5,0,0,0
746658,home,114,Cleveland Guardians,9.0,27,8,7,9,1,4,8,0,176,79,97,.550,13,4,0,0,0
746489,away,142,Minnesota Twins,12.0,36,5,1,8,1,17,3,0,171,51,120,.700,6,3,0,0,0
746489,home,116,Detroit Tigers,12.0,36,11,2,8,2,12,3,2,189,67,122,.650,11,6,0,0,0
746490,away,142,Minnesota Twins,9.0,27,1,1,4,0,10,1,0,125,42,83,.660,7,5,0,0,0
746490,home,116,Detroit Tigers,9.0,27,4,4,7,2,11,3,0,134,38,96,.720,8,5,0,0,0
745839,away,118,Kansas City Royals,9.0,27,7,7,9,3,6,3,0,162,58,104,.640,9,7,0,0,0
745839,home,121,New York Mets,9.0,27,11,9,13,1,7,5,1,174,69,105,.600,8,10,0,0,0
746811,away,113,Cincinnati Reds,9.0,27,0,0,2,0,15,3,2,143,47,96,.670,4,5,0,1,0
746811,home,145,Chicago White Sox,9.0,27,5,5,4,0,15,4,1,151,60,91,.600,5,5,0,0,0
744953,away,115,Colorado Rockies,8.0,24,5,5,9,1,7,3,0,141,56,85,.600,8,5,0,0,0
744953,home,141,Toronto Blue Jays,9.0,27,3,3,7,1,15,4,0,153,50,103,.670,5,3,0,0,0
746405,away,140,Texas Rangers,8.0,24,9,9,14,0,2,7,1,147,58,89,.610,11,8,0,0,0
746405,home,117,Houston Astros,9.0,27,2,2,8,0,8,4,0,148,60,88,.590,4,7,0,0,0
745594,away,134,Pittsburgh Pirates,8.1,25,4,3,9,1,9,7,0,148,52,96,.650,6,4,0,0,0
745594,home,143,Philadelphia Phillies,9.0,27,3,3,5,1,10,5,0,170,69,101,.590,5,6,0,0,0
747054,away,158,Milwaukee Brewers,9.0,27,5,5,12,3,10,2,1,156,53,103,.660,6,7,0,0,0
747054,home,110,Baltimore Orioles,9.0,27,11,9,15,2,6,2,1,171,65,106,.620,10,11,0,0,0
745676,away,120,Washington Nationals,9.0,27,1,1,8,0,18,2,0,156,51,105,.670,3,3,0,0,0
745676,home,133,Oakland Athletics,9.0,27,3,3,10,0,11,2,0,144,51,93,.650,8,2,0,0,0
746979,away,108,Los Angeles Angels,8.0,24,7,6,11,1,11,3,0,132,43,89,.670,6,4,0,0,0
746979,home,111,Boston Red Sox,9.0,27,2,2,8,1,10,2,0,159,54,105,.660,7,6,0,0,0
745110,away,137,San Francisco Giants,9.0,27,2,2,8,0,7,2,1,141,52,89,.630,12,4,0,0,0
745110,home,139,Tampa Bay Rays,9.0,27,11,11,13,5,9,6,0,172,67,105,.610,6,6,0,0,0
746082,away,144,Atlanta Braves,8.0,24,5,5,8,1,7,3,0,122,40,82,.670,10,5,0,0,0
746082,home,146,Miami Marlins,9.0,27,1,1,6,0,10,0,1,134,47,87,.650,6,6,0,0,0
747215,away,138,St. Louis Cardinals,8.0,24,4,4,6,1,5,4,0,126,56,70,.560,9,6,0,0,0
747215,home,109,Arizona Diamondbacks,9.0,27,2,2,11,0,5,1,0,116,34,82,.710,8,6,0,0,0
746161,away,135,San Diego Padres,8.0,24,5,4,8,0,7,4,1,142,53,89,.630,4,9,0,0,0
746161,home,119,Los Angeles Dodgers,9.0,27,2,2,7,0,8,1,0,128,39,89,.700,8,6,0,0,0
745272,away,112,Chicago Cubs,9.0,27,1,0,6,0,8,3,0,147,59,88,.600,10,7,0,0,0
745272,home,136,Seattle Mariners,9.0,27,4,4,6,3,8,0,0,117,38,79,.680,8,4,0,0,0
746975,away,108,Los Angeles Angels,8.0,24,5,5,7,3,9,8,0,171,74,97,.570,3,6,0,0,0
746975,home,111,Boston Red Sox,9.0,27,4,4,9,1,11,3,2,166,58,108,.650,10,2,0,0,0
745595,away,134,Pittsburgh Pirates,9.0,27,2,2,8,1,6,0,0,112,35,77,.690,11,5,0,0,0
745595,home,143,Philadelphia Phillies,9.0,27,9,7,10,3,15,6,0,182,74,108,.590,8,2,0,0,0
747056,away,158,Milwaukee Brewers,8.0,24,6,6,11,3,7,2,1,132,48,84,.640,8,4,0,0,0
747056,home,110,Baltimore Orioles,9.0,27,4,3,12,2,10,2,0,158,59,99,.630,7,2,0,0,0
744952,away,115,Colorado Rockies,8.0,24,5,5,12,0,4,2,0,157,60,97,.620,14,2,0,0,0
744952,home,141,Toronto Blue Jays,9.0,27,0,0,2,0,10,2,2,129,43,86,.670,9,3,0,1,0
745841,away,118,Kansas City Royals,8.0,24,2,2,8,0,8,6,1,139,58,81,.580,7,4,0,0,0
745841,home,121,New York Mets,9.0,27,1,1,3,1,14,1,1,133,51,82,.620,3,4,0,0,0
745113,away,137,San Francisco Giants,8.0,24,9,9,10,4,6,2,0,126,49,77,.610,9,2,0,0,0
745113,home,139,Tampa Bay Rays,9.0,27,4,4,10,1,9,1,0,132,37,95,.720,6,6,0,0,0
746492,away,142,Minnesota Twins,8.0,24,4,4,8,1,4,1,0,125,44,81,.650,9,3,0,0,0
746492,home,116,Detroit Tigers,9.0,27,3,3,6,1,8,4,1,139,49,90,.650,10,4,0,0,0
746079,away,144,Atlanta Braves,9.0,27,7,7,9,2,14,2,0,131,40,91,.690,7,4,0,0,0
746079,home,146,Miami Marlins,9.0,27,9,9,12,2,10,3,1,165,57,108,.650,6,7,0,0,0
746648,away,147,New York Yankees,9.2,29,8,7,9,3,13,2,1,185,58,127,.690,10,4,0,0,0
746648,home,114,Cleveland Guardians,10.0,30,7,6,12,2,7,4,0,160,61,99,.620,8,6,0,0,0
746404,away,140,Texas Rangers,8.0,24,8,8,10,2,4,5,0,135,53,82,.610,10,7,0,0,0
746404,home,117,Houston Astros,9.0,27,5,5,10,2,7,2,0,137,43,94,.690,3,10,0,0,0
746810,away,113,Cincinnati Reds,9.0,27,4,3,8,0,12,5,0,167,65,102,.610,5,3,0,0,0
746810,home,145,Chicago White Sox,9.0,27,11,6,10,2,7,8,0,165,64,101,.610,9,5,0,0,0
745681,away,120,Washington Nationals,8.0,24,7,7,11,0,9,5,0,153,58,95,.620,6,3,0,0,0
745681,home,133,Oakland Athletics,9.0,27,6,6,12,1,8,5,2,172,65,107,.620,9,3,0,0,0
745271,away,112,Chicago Cubs,9.0,27,2,2,5,1,10,5,1,149,62,87,.580,5,4,0,0,0
745271,home,136,Seattle Mariners,9.0,27,3,2,8,1,12,0,0,141,45,96,.680,4,7,0,0,0
747216,away,138,St. Louis Cardinals,8.0,24,5,5,7,0,5,3,0,140,57,83,.590,11,3,0,0,0
747216,home,109,Arizona Diamondbacks,9.0,27,0,0,4,0,8,3,0,129,54,75,.580,9,6,0,1,0
746164,away,135,San Diego Padres,9.0,27,3,3,6,1,3,3,0,139,49,90,.650,6,7,0,0,0
746164,home,119,Los Angeles Dodgers,9.0,27,6,6,8,1,3,14,0,158,75,83,.530,10,5,0,0,0
746974,away,114,Cleveland Guardians,9.0,27,0,0,3,0,8,2,0,129,44,85,.660,7,11,0,1,0
746974,home,111,Boston Red Sox,9.0,27,6,5,9,1,8,1,0,159,54,105,.660,8,8,0,0,0
747053,away,142,Minnesota Twins,8.0,24,7,5,12,3,8,1,1,140,51,89,.640,9,5,0,0,0
747053,home,110,Baltimore Orioles,9.0,27,4,4,11,1,9,0,0,152,43,109,.720,9,4,0,0,0
746488,away,140,Texas Rangers,9.0,27,0,0,5,0,7,5,0,144,52,92,.640,10,3,0,1,0
746488,home,116,Detroit Tigers,9.0,27,1,1,7,0,8,1,0,126,41,85,.670,9,5,0,0,0
745597,away,115,Colorado Rockies,9.2,29,2,1,6,0,4,3,0,132,50,82,.620,11,7,0,0,0
745597,home,143,Philadelphia Phillies,10.0,30,1,1,5,1,10,2,0,128,40,88,.690,6,7,0,0,0
746080,away,137,San Francisco Giants,9.0,27,3,3,10,1,5,1,0,135,36,99,.730,9,12,0,0,0
746080,home,146,Miami Marlins,9.0,27,4,4,8,0,12,4,1,158,56,102,.650,6,1,0,0,0
