gamePk,team_side,team_id,team_name,atBats,hits,doubles,triples,homeRuns,rbi,strikeOuts,baseOnBalls,avg,obp,slg,ops,stolenBases,caughtStealing,plateAppearances,leftOnBase
747121,away,135,San Diego Padres,34,7,1,0,0,0,10,0,.257,.324,.396,.720,2,0,34,11
747121,home,144,Atlanta Braves,33,11,1,1,1,3,3,1,.254,.324,.411,.735,0,0,34,14
745179,away,111,Boston Red Sox,40,14,3,1,3,11,10,4,.245,.316,.408,.724,1,0,44,15
745179,home,138,St. Louis Cardinals,33,6,1,0,1,2,15,0,.232,.308,.359,.667,0,0,33,8
747035,away,136,Seattle Mariners,33,8,3,0,0,3,13,3,.228,.301,.372,.673,0,0,36,13
747035,home,110,Baltimore Orioles,36,12,2,0,2,6,5,0,.247,.306,.446,.752,3,0,36,14
745577,away,120,Washington Nationals,34,7,1,0,2,5,7,4,.224,.305,.350,.655,0,0,38,15
745577,home,143,Philadelphia Phillies,33,12,3,0,1,11,6,6,.258,.337,.414,.751,1,0,41,16
745745,away,145,Chicago White Sox,32,6,1,1,1,2,8,3,.215,.275,.333,.608,2,0,36,17
745745,home,147,New York Yankees,34,10,2,0,2,7,9,1,.256,.336,.431,.767,0,0,35,12
744937,away,139,Tampa Bay Rays,31,4,0,0,1,2,10,1,.242,.313,.365,.678,1,0,34,11
744937,home,141,Toronto Blue Jays,28,7,3,0,1,4,8,4,.228,.306,.359,.665,0,0,34,11
746636,away,142,Minnesota Twins,33,4,1,0,1,1,9,1,.231,.302,.391,.693,0,0,35,14
746636,home,114,Cleveland Guardians,30,4,1,0,2,5,6,2,.238,.312,.393,.705,0,0,32,3
746064,away,121,New York Mets,38,12,2,0,1,7,8,3,.237,.310,.366,.676,0,0,43,20
746064,home,146,Miami Marlins,34,8,1,0,2,3,11,2,.231,.286,.352,.638,0,1,37,13
746306,away,133,Oakland Athletics,38,11,4,0,1,4,12,2,.220,.295,.379,.674,0,0,41,15
746306,home,118,Kansas City Royals,29,10,3,2,0,8,5,4,.245,.306,.395,.701,1,0,36,8
746392,away,158,Milwaukee Brewers,36,10,1,0,0,4,8,2,.258,.335,.425,.760,1,1,38,16
746392,home,117,Houston Astros,36,14,3,0,3,9,10,6,.265,.331,.421,.752,1,0,44,26
746880,away,134,Pittsburgh Pirates,36,10,1,0,1,3,9,6,.226,.301,.353,.654,4,0,42,32
746880,home,112,Chicago Cubs,26,2,1,1,0,2,7,4,.230,.314,.379,.693,1,0,34,11
745012,away,108,Los Angeles Angels,31,6,1,1,0,4,7,4,.243,.307,.395,.702,0,1,35,10
745012,home,140,Texas Rangers,33,7,1,0,1,1,5,2,.247,.317,.388,.705,0,0,35,12
745336,away,115,Colorado Rockies,30,3,1,0,1,1,5,3,.246,.306,.379,.685,0,0,33,9
745336,home,137,San Francisco Giants,34,9,0,0,1,3,5,2,.247,.315,.381,.696,0,0,37,20
747198,away,116,Detroit Tigers,33,8,1,1,1,4,7,2,.234,.304,.372,.676,2,0,35,13
747198,home,109,Arizona Diamondbacks,33,12,1,1,0,6,5,4,.245,.320,.388,.708,1,1,39,19
746144,away,113,Cincinnati Reds,36,6,3,0,0,2,11,4,.217,.294,.358,.652,0,0,41,21
746144,home,119,Los Angeles Dodgers,33,7,0,0,1,3,10,3,.258,.340,.433,.773,1,1,38,15
747120,away,135,San Diego Padres,41,14,2,0,3,9,9,4,.257,.325,.400,.725,2,0,46,20
747120,home,144,Atlanta Braves,29,4,2,0,0,1,11,1,.251,.322,.406,.728,0,0,30,5
747119,away,135,San Diego Padres,33,10,2,0,0,6,5,4,.258,.326,.400,.726,0,0,38,15
747119,home,144,Atlanta Braves,40,12,2,0,2,5,10,3,.253,.323,.408,.731,0,0,44,26
747121,away,135,San Diego Padres,34,7,1,0,0,0,10,0,.257,.324,.396,.720,2,0,34,11
747121,home,144,Atlanta Braves,33,11,1,1,1,3,3,1,.254,.324,.411,.735,0,0,34,14
744935,away,145,Chicago White Sox,33,9,1,0,1,3,9,4,.217,.276,.334,.610,3,1,37,17
744935,home,141,Toronto Blue Jays,35,12,6,0,2,9,6,4,.231,.309,.366,.675,0,0,39,17
746637,away,121,New York Mets,32,6,2,0,1,1,11,1,.236,.308,.365,.673,0,0,33,10
746637,home,114,Cleveland Guardians,28,4,1,0,0,3,8,2,.237,.310,.389,.699,1,0,30,5
746066,away,158,Milwaukee Brewers,33,4,2,0,1,1,11,6,.255,.333,.421,.754,2,0,41,15
746066,home,146,Miami Marlins,30,7,0,0,0,3,4,6,.231,.288,.350,.638,4,0,39,13
744857,away,142,Minnesota Twins,34,8,1,0,1,3,8,2,.231,.301,.390,.691,0,0,36,11
744857,home,120,Washington Nationals,38,14,3,0,2,10,8,2,.228,.307,.356,.663,2,0,40,10
745093,away,111,Boston Red Sox,34,7,1,1,2,5,10,0,.244,.314,.410,.724,1,0,34,7
745093,home,139,Tampa Bay Rays,27,3,0,0,0,0,8,1,.239,.311,.361,.672,0,0,28,5
745746,away,136,Seattle Mariners,32,7,0,0,1,4,7,3,.227,.301,.371,.672,0,0,36,6
745746,home,147,New York Yankees,35,12,2,0,0,4,3,4,.257,.338,.430,.768,0,2,40,20
746307,away,116,Detroit Tigers,31,7,2,0,1,3,4,4,.234,.304,.373,.677,0,0,36,10
746307,home,118,Kansas City Royals,34,11,3,0,2,7,6,4,.246,.308,.399,.707,0,0,39,12
745181,away,110,Baltimore Orioles,31,3,0,0,1,3,7,4,.244,.303,.441,.744,1,0,35,11
745181,home,138,St. Louis Cardinals,32,8,1,0,1,6,6,7,.232,.310,.359,.669,4,0,39,22
746390,away,108,Los Angeles Angels,38,13,1,0,4,9,4,2,.246,.308,.401,.709,2,0,41,10
746390,home,117,Houston Astros,36,10,2,0,2,7,5,4,.265,.332,.423,.755,3,0,40,13
746146,away,109,Arizona Diamondbacks,37,10,2,0,2,4,10,1,.246,.319,.390,.709,0,0,38,15
746146,home,119,Los Angeles Dodgers,31,8,0,0,3,6,2,2,.258,.340,.435,.775,0,0,33,6
746633,away,121,New York Mets,36,11,3,0,3,6,7,1,.237,.308,.371,.679,0,0,38,13
746633,home,114,Cleveland Guardians,30,7,4,0,2,7,8,3,.236,.310,.392,.702,0,1,34,6
746716,away,135,San Diego Padres,30,5,0,0,0,0,5,2,.256,.322,.392,.714,1,1,32,9
746716,home,113,Cincinnati Reds,26,3,1,0,0,2,6,4,.216,.294,.354,.648,0,0,32,13
745503,away,137,San Francisco Giants,40,9,1,0,2,4,7,5,.247,.315,.381,.696,0,0,45,22
745503,home,134,Pittsburgh Pirates,37,11,3,0,0,7,9,3,.227,.302,.354,.656,1,0,41,17
745578,away,140,Texas Rangers,36,9,2,0,1,2,13,2,.247,.316,.388,.704,1,0,38,18
745578,home,143,Philadelphia Phillies,29,8,2,0,1,5,7,3,.259,.337,.414,.751,2,0,33,11
746058,away,158,Milwaukee Brewers,38,11,4,1,0,7,9,6,.256,.335,.422,.757,1,0,44,26
746058,home,146,Miami Marlins,35,12,1,0,0,5,7,0,.233,.290,.351,.641,0,0,40,16
744860,away,142,Minnesota Twins,35,10,1,1,4,8,4,4,.232,.303,.397,.700,2,0,41,12
744860,home,120,Washington Nationals,29,3,1,0,0,0,10,3,.225,.305,.352,.657,0,0,32,8
745090,away,111,Boston Red Sox,33,7,0,0,2,4,10,3,.244,.313,.409,.722,4,0,36,7
745090,home,139,Tampa Bay Rays,33,7,2,0,0,2,10,1,.239,.309,.359,.668,0,0,34,14
745742,away,136,Seattle Mariners,36,10,2,0,4,6,11,2,.228,.302,.378,.680,0,0,39,14
745742,home,147,New York Yankees,32,5,1,0,1,3,9,2,.256,.336,.427,.763,0,0,35,9
744936,away,145,Chicago White Sox,34,8,2,0,0,5,11,4,.217,.277,.333,.610,1,0,39,15
744936,home,141,Toronto Blue Jays,29,2,1,0,0,0,9,1,.228,.305,.361,.666,0,0,30,5
746309,away,116,Detroit Tigers,33,6,1,1,0,3,8,3,.233,.303,.371,.674,0,0,36,11
746309,home,118,Kansas City Royals,38,15,1,2,3,10,7,1,.250,.309,.407,.716,1,0,41,11
746875,away,144,Atlanta Braves,36,5,2,0,2,3,10,5,.252,.322,.410,.732,2,0,42,27
746875,home,112,Chicago Cubs,35,7,2,0,0,3,10,6,.230,.314,.376,.690,0,0,42,20
745180,away,110,Baltimore Orioles,30,3,2,0,0,1,8,1,.241,.301,.436,.737,0,0,32,9
745180,home,138,St. Louis Cardinals,29,5,3,0,1,3,8,2,.231,.309,.359,.668,0,0,32,7
746385,away,108,Los Angeles Angels,39,11,2,0,2,5,8,4,.246,.309,.403,.712,0,1,43,14
746385,home,117,Houston Astros,36,10,2,0,4,6,6,5,.265,.332,.428,.760,0,0,41,15
745662,away,115,Colorado Rockies,36,8,0,0,3,4,6,1,.245,.305,.381,.686,1,0,38,13
745662,home,133,Oakland Athletics,30,6,1,1,3,4,11,3,.220,.294,.383,.677,2,0,33,10
746145,away,109,Arizona Diamondbacks,38,12,1,0,2,7,7,2,.247,.320,.392,.712,1,0,40,14
746145,home,119,Los Angeles Dodgers,33,6,3,1,0,2,10,1,.257,.337,.433,.770,3,0,34,11
745180,away,110,Baltimore Orioles,30,3,2,0,0,1,8,1,.241,.301,.436,.737,0,0,32,9
745180,home,138,St. Louis Cardinals,29,5,3,0,1,3,8,2,.231,.309,.359,.668,0,0,32,7
744856,away,142,Minnesota Twins,34,7,1,0,2,3,9,0,.232,.302,.397,.699,1,0,35,11
744856,home,120,Washington Nationals,31,7,1,0,1,2,6,1,.225,.305,.352,.657,0,1,35,15
746634,away,121,New York Mets,34,8,3,0,3,3,11,3,.237,.309,.376,.685,1,0,38,15
746634,home,114,Cleveland Guardians,30,8,3,0,1,6,8,3,.237,.311,.394,.705,0,0,35,13
745173,away,110,Baltimore Orioles,34,8,0,0,0,4,5,2,.241,.300,.432,.732,0,0,37,17
745173,home,138,St. Louis Cardinals,33,8,3,0,1,4,3,2,.231,.308,.361,.669,0,0,35,15
746386,away,108,Los Angeles Angels,29,3,0,0,1,2,5,4,.244,.307,.400,.707,0,0,33,8
746386,home,117,Houston Astros,32,6,4,0,0,1,6,2,.264,.331,.426,.757,0,0,34,8
746304,away,116,Detroit Tigers,34,6,1,0,0,3,12,6,.232,.303,.367,.670,0,0,40,18
746304,home,118,Kansas City Royals,32,9,3,0,1,8,10,4,.250,.311,.409,.720,1,1,37,9
746712,away,135,San Diego Padres,37,14,3,0,1,7,3,1,.258,.324,.395,.719,1,0,39,20
746712,home,113,Cincinnati Reds,32,6,2,0,1,3,9,2,.215,.292,.354,.646,0,0,34,12
745502,away,137,San Francisco Giants,39,12,1,0,1,9,12,8,.248,.317,.382,.699,0,0,48,26
745502,home,134,Pittsburgh Pirates,36,6,0,0,1,5,15,6,.226,.302,.351,.653,0,0,43,16
745576,away,140,Texas Rangers,32,7,0,0,2,4,8,5,.246,.317,.388,.705,0,0,38,19
745576,home,143,Philadelphia Phillies,34,8,1,0,3,10,10,6,.258,.337,.416,.753,0,1,40,15
746063,away,158,Milwaukee Brewers,30,4,0,0,0,0,5,0,.254,.331,.417,.748,1,1,30,6
746063,home,146,Miami Marlins,27,4,0,0,1,1,7,1,.232,.288,.349,.637,0,1,28,6
745089,away,111,Boston Red Sox,35,8,1,0,1,8,8,4,.243,.313,.408,.721,0,0,40,15
745089,home,139,Tampa Bay Rays,34,8,1,0,1,5,8,6,.239,.310,.359,.669,1,0,40,21
745743,away,136,Seattle Mariners,31,6,1,0,1,3,11,5,.228,.302,.377,.679,0,1,36,16
745743,home,147,New York Yankees,31,7,0,0,4,7,7,3,.255,.336,.431,.767,0,0,34,6
744933,away,145,Chicago White Sox,32,6,0,0,1,2,6,3,.216,.277,.332,.609,0,0,36,16
744933,home,141,Toronto Blue Jays,34,10,0,1,1,8,7,8,.229,.308,.363,.671,1,0,43,22
746876,away,144,Atlanta Braves,36,9,2,0,3,8,10,2,.252,.322,.413,.735,0,0,40,7
746876,home,112,Chicago Cubs,30,3,1,0,0,1,9,0,.227,.311,.372,.683,0,0,30,3
745661,away,115,Colorado Rockies,46,12,4,0,2,4,11,5,.246,.306,.384,.690,1,0,51,26
745661,home,133,Oakland Athletics,42,8,1,0,1,2,11,3,.219,.293,.381,.674,0,0,45,17
746143,away,109,Arizona Diamondbacks,37,9,1,1,2,4,8,2,.247,.319,.394,.713,0,0,39,12
746143,home,119,Los Angeles Dodgers,32,6,2,0,0,0,9,3,.255,.336,.430,.766,0,0,35,20
745500,away,137,San Francisco Giants,38,13,1,0,2,7,6,2,.250,.319,.385,.704,1,0,40,15
745500,home,134,Pittsburgh Pirates,36,9,1,1,3,6,9,2,.227,.302,.356,.658,0,1,39,18
745741,away,136,Seattle Mariners,30,3,0,0,0,0,12,4,.225,.300,.372,.672,0,0,35,16
745741,home,147,New York Yankees,30,11,2,0,2,5,4,5,.257,.338,.434,.772,2,1,38,16
745573,away,140,Texas Rangers,32,6,0,0,1,2,7,3,.245,.316,.386,.702,1,0,35,11
745573,home,143,Philadelphia Phillies,35,12,1,1,2,5,6,2,.260,.338,.420,.758,1,0,37,18
746714,away,135,San Diego Padres,38,12,4,0,0,6,8,2,.259,.324,.396,.720,2,1,41,16
746714,home,113,Cincinnati Reds,35,8,1,1,1,4,16,5,.215,.294,.355,.649,2,2,41,21
746874,away,144,Atlanta Braves,32,6,0,0,1,3,11,3,.250,.320,.410,.730,1,0,36,16
746874,home,112,Chicago Cubs,31,4,1,0,0,0,9,3,.225,.309,.368,.677,1,0,34,11
745660,away,115,Colorado Rockies,41,11,5,0,0,8,12,2,.246,.306,.384,.690,2,0,44,10
745660,home,133,Oakland Athletics,47,17,4,0,3,10,9,6,.223,.297,.388,.685,2,0,53,24
746474,away,141,Toronto Blue Jays,37,13,2,2,3,9,11,2,.232,.310,.372,.682,0,0,40,10
746474,home,116,Detroit Tigers,29,5,0,0,0,1,10,2,.231,.301,.364,.665,0,0,31,9
746792,away,110,Baltimore Orioles,38,13,2,0,2,8,9,6,.243,.303,.435,.738,4,1,44,15
746792,home,145,Chicago White Sox,33,7,1,0,0,6,11,7,.216,.279,.331,.610,0,0,42,19
746475,away,141,Toronto Blue Jays,36,10,1,0,0,2,6,2,.233,.310,.371,.681,0,0,38,12
746475,home,116,Detroit Tigers,30,7,1,0,2,6,6,4,.231,.302,.366,.668,0,1,36,12
745501,away,144,Atlanta Braves,33,7,2,0,1,5,5,3,.250,.320,.409,.729,0,0,36,10
745501,home,134,Pittsburgh Pirates,38,14,6,0,1,11,9,2,.230,.305,.362,.667,0,0,44,21
744853,away,136,Seattle Mariners,32,5,0,0,1,1,10,1,.224,.298,.369,.667,2,0,33,10
744853,home,120,Washington Nationals,31,8,0,0,3,6,5,1,.226,.304,.356,.660,0,1,32,3
745087,away,118,Kansas City Royals,37,12,2,0,2,8,8,4,.252,.313,.411,.724,3,1,43,23
745087,home,139,Tampa Bay Rays,31,4,1,0,0,1,4,2,.237,.308,.356,.664,0,0,34,10
746713,away,119,Los Angeles Dodgers,38,11,4,0,2,6,5,3,.256,.337,.432,.769,0,0,44,23
746713,home,113,Cincinnati Reds,28,6,1,0,3,9,11,9,.215,.297,.359,.656,1,1,40,14
745822,away,137,San Francisco Giants,35,9,1,1,3,8,6,2,.250,.318,.389,.707,1,0,37,8
745822,home,121,New York Mets,35,9,2,0,3,7,12,4,.238,.309,.380,.689,3,1,41,17
745905,away,140,Texas Rangers,31,4,0,0,1,2,6,4,.243,.315,.383,.698,1,0,37,11
745905,home,142,Minnesota Twins,32,10,3,0,1,3,8,5,.233,.304,.399,.703,0,0,37,18
746956,away,158,Milwaukee Brewers,36,11,4,0,1,7,6,5,.255,.332,.419,.751,2,0,43,16
746956,home,111,Boston Red Sox,35,9,2,0,1,2,10,2,.244,.313,.408,.721,0,0,37,15
746793,away,110,Baltimore Orioles,35,8,4,0,1,6,5,3,.243,.303,.435,.738,0,1,38,12
746793,home,145,Chicago White Sox,35,9,2,0,1,4,9,2,.217,.279,.332,.611,1,0,37,14
746558,away,143,Philadelphia Phillies,39,7,1,0,2,2,7,2,.258,.336,.419,.755,0,0,41,17
746558,home,115,Colorado Rockies,42,11,3,0,1,3,6,4,.247,.306,.385,.691,0,0,46,25
746227,away,114,Cleveland Guardians,36,10,2,0,4,9,8,7,.238,.314,.399,.713,1,0,45,18
746227,home,108,Los Angeles Angels,35,9,2,0,3,4,10,2,.244,.307,.403,.710,0,0,37,8
745663,away,117,Houston Astros,38,12,1,0,1,6,4,2,.265,.331,.426,.757,0,1,40,11
745663,home,133,Oakland Athletics,38,10,1,0,1,3,13,0,.224,.297,.387,.684,0,0,39,18
747200,away,146,Miami Marlins,32,9,1,0,1,3,5,1,.232,.289,.350,.639,0,2,34,14
747200,home,109,Arizona Diamondbacks,31,4,0,0,0,0,6,0,.245,.316,.390,.706,0,0,31,6
745415,away,147,New York Yankees,35,10,1,1,4,7,7,2,.257,.337,.440,.777,1,0,39,8
745415,home,135,San Diego Padres,28,3,0,0,0,0,6,3,.257,.322,.391,.713,0,0,31,13
745175,away,112,Chicago Cubs,38,12,2,0,1,4,6,3,.235,.313,.377,.690,0,0,41,20
745175,home,138,St. Louis Cardinals,31,11,2,0,2,5,7,3,.245,.310,.385,.695,0,0,35,14
746470,away,141,Toronto Blue Jays,33,6,2,1,0,1,5,3,.232,.309,.369,.678,1,0,36,18
746470,home,116,Detroit Tigers,29,8,2,0,1,2,7,0,.231,.302,.367,.669,0,1,29,7
745823,away,137,San Francisco Giants,38,8,0,1,0,7,9,4,.250,.318,.387,.705,1,0,43,23
745823,home,121,New York Mets,35,4,1,0,2,2,14,5,.235,.308,.378,.686,2,0,41,23
745901,away,140,Texas Rangers,32,5,2,0,1,3,7,2,.242,.313,.382,.695,2,0,34,8
745901,home,142,Minnesota Twins,29,7,1,0,1,5,7,7,.233,.305,.399,.704,1,0,37,16
746794,away,110,Baltimore Orioles,35,8,0,0,3,5,9,5,.243,.303,.436,.739,0,0,40,14
746794,home,145,Chicago White Sox,30,5,0,1,0,3,10,5,.216,.279,.330,.609,0,0,36,12
744851,away,136,Seattle Mariners,32,5,1,0,1,1,12,0,.223,.296,.368,.664,0,0,33,12
744851,home,120,Washington Nationals,28,6,1,0,0,3,6,0,.226,.303,.354,.657,2,1,29,6
745493,away,144,Atlanta Braves,36,9,2,0,0,1,6,0,.250,.319,.407,.726,1,0,37,15
745493,home,134,Pittsburgh Pirates,30,7,2,0,0,4,9,3,.230,.305,.361,.666,2,0,35,14
745658,away,117,Houston Astros,30,4,0,0,0,1,6,1,.263,.329,.421,.750,1,0,33,12
745658,home,133,Oakland Athletics,30,6,1,0,0,3,8,6,.224,.297,.385,.682,1,0,36,22
745086,away,118,Kansas City Royals,37,11,3,0,1,7,6,6,.253,.315,.412,.727,1,0,47,17
745086,home,139,Tampa Bay Rays,38,7,2,0,1,4,7,5,.236,.309,.355,.664,1,1,46,23
746958,away,158,Milwaukee Brewers,37,11,4,0,1,6,8,4,.256,.333,.420,.753,2,0,41,18
746958,home,111,Boston Red Sox,32,5,2,0,0,3,7,4,.242,.312,.404,.716,0,0,36,14
746710,away,119,Los Angeles Dodgers,30,5,1,1,0,0,8,2,.255,.335,.430,.765,0,0,32,11
746710,home,113,Cincinnati Reds,28,9,1,0,2,3,6,2,.217,.298,.362,.660,1,2,31,11
745176,away,112,Chicago Cubs,37,12,2,0,0,6,8,3,.228,.310,.368,.678,1,0,40,20
745176,home,138,St. Louis Cardinals,38,15,2,1,0,7,7,1,.235,.311,.364,.675,2,0,39,16
746556,away,143,Philadelphia Phillies,35,12,2,1,1,8,3,4,.260,.337,.421,.758,2,0,41,15
746556,home,115,Colorado Rockies,35,9,1,0,0,4,11,3,.247,.306,.383,.689,3,1,38,15
746226,away,114,Cleveland Guardians,32,6,1,0,1,3,10,1,.237,.312,.398,.710,0,1,33,7
746226,home,108,Los Angeles Angels,33,8,2,0,1,3,11,1,.244,.307,.403,.710,0,2,35,13
745411,away,147,New York Yankees,35,9,1,0,1,4,13,1,.257,.336,.438,.774,0,0,37,14
745411,home,135,San Diego Padres,31,4,0,1,1,1,7,3,.255,.320,.390,.710,0,0,35,15
747199,away,146,Miami Marlins,36,11,4,0,0,2,8,1,.234,.289,.352,.641,0,1,37,16
747199,home,109,Arizona Diamondbacks,26,5,2,0,0,3,7,2,.244,.316,.388,.704,2,0,31,8
746469,away,141,Toronto Blue Jays,39,14,2,0,3,11,2,7,.235,.312,.376,.688,0,0,47,19
746469,home,116,Detroit Tigers,40,17,5,0,4,14,3,4,.236,.306,.378,.684,0,1,46,13
746711,away,119,Los Angeles Dodgers,32,5,3,0,0,1,8,0,.253,.333,.426,.759,0,0,32,9
746711,home,113,Cincinnati Reds,31,8,1,0,0,4,9,3,.218,.299,.361,.660,1,0,37,14
744855,away,136,Seattle Mariners,37,10,2,0,2,9,6,3,.224,.297,.370,.667,2,1,41,15
744855,home,120,Washington Nationals,34,8,0,0,2,5,6,0,.226,.302,.355,.657,1,0,36,8
745498,away,144,Atlanta Braves,37,14,5,0,2,8,7,3,.252,.321,.413,.734,0,1,42,12
745498,home,134,Pittsburgh Pirates,32,5,1,0,0,1,12,2,.228,.304,.357,.661,0,0,34,12
746957,away,158,Milwaukee Brewers,34,8,1,0,0,1,12,1,.255,.332,.417,.749,1,0,36,14
746957,home,111,Boston Red Sox,30,9,1,1,0,2,9,1,.243,.312,.404,.716,3,1,32,14
745824,away,137,San Francisco Giants,33,7,4,0,1,2,8,2,.249,.317,.387,.704,0,0,35,11
745824,home,121,New York Mets,33,8,2,0,0,4,9,2,.236,.308,.377,.685,0,1,36,13
745088,away,118,Kansas City Royals,33,7,1,0,1,1,8,4,.252,.315,.411,.726,0,0,38,14
745088,home,139,Tampa Bay Rays,30,6,2,1,0,4,8,2,.235,.308,.354,.662,1,0,33,13
745902,away,140,Texas Rangers,37,9,2,0,2,6,10,2,.242,.313,.384,.697,0,1,40,15
745902,home,142,Minnesota Twins,29,3,2,0,0,2,6,5,.231,.304,.395,.699,0,0,34,10
746789,away,110,Baltimore Orioles,32,6,2,0,2,4,16,3,.242,.302,.436,.738,2,0,36,7
746789,home,145,Chicago White Sox,27,1,0,0,1,1,13,4,.214,.278,.327,.605,0,0,31,6
746557,away,143,Philadelphia Phillies,31,5,0,0,0,2,7,2,.258,.335,.417,.752,0,1,33,9
746557,home,115,Colorado Rockies,30,6,1,0,1,4,10,4,.246,.306,.382,.688,1,0,34,8
746230,away,114,Cleveland Guardians,33,6,1,0,0,5,12,7,.236,.313,.394,.707,3,0,42,21
746230,home,108,Los Angeles Angels,34,9,1,0,1,4,8,2,.245,.307,.403,.710,0,0,36,7
745653,away,117,Houston Astros,35,11,1,0,1,5,5,5,.264,.330,.421,.751,1,0,41,18
745653,home,133,Oakland Athletics,31,6,0,0,2,2,8,2,.223,.296,.385,.681,0,0,33,11
747197,away,146,Miami Marlins,37,9,1,0,0,2,10,2,.234,.290,.350,.640,0,0,41,24
747197,home,109,Arizona Diamondbacks,33,6,0,1,0,1,11,1,.243,.314,.385,.699,0,0,34,12
745413,away,147,New York Yankees,33,8,2,0,1,2,12,2,.257,.335,.438,.773,1,1,35,10
745413,home,135,San Diego Padres,33,9,2,0,0,5,7,5,.255,.322,.389,.711,0,0,39,22
745172,away,112,Chicago Cubs,35,8,0,0,2,3,10,2,.228,.310,.369,.679,1,1,38,13
745172,home,138,St. Louis Cardinals,31,6,0,0,2,4,11,4,.234,.311,.364,.675,1,0,37,18
747034,away,111,Boston Red Sox,35,8,0,1,0,3,10,7,.243,.313,.402,.715,0,0,42,25
747034,home,110,Baltimore Orioles,36,14,6,1,0,11,4,2,.245,.304,.439,.743,0,0,40,14
745904,away,118,Kansas City Royals,37,10,1,0,0,4,10,0,.253,.315,.409,.724,0,0,38,10
745904,home,142,Minnesota Twins,31,7,0,0,2,6,8,2,.231,.304,.395,.699,0,0,33,6
746788,away,141,Toronto Blue Jays,32,6,1,0,3,5,7,6,.234,.312,.378,.690,1,0,38,14
746788,home,145,Chicago White Sox,37,10,1,0,1,1,9,1,.215,.278,.328,.606,0,0,39,18
746549,away,114,Cleveland Guardians,35,10,4,0,0,5,4,3,.237,.314,.394,.708,0,0,40,19
746549,home,115,Colorado Rockies,32,8,3,0,1,8,9,4,.246,.307,.383,.690,1,0,36,12
746708,away,138,St. Louis Cardinals,32,5,0,0,1,1,12,0,.233,.308,.362,.670,0,0,32,7
746708,home,113,Cincinnati Reds,28,5,0,0,1,3,6,6,.217,.299,.360,.659,0,1,34,12
747118,away,120,Washington Nationals,38,15,4,0,1,7,10,2,.230,.304,.360,.664,3,1,41,15
747118,home,144,Atlanta Braves,34,8,1,0,1,4,10,2,.252,.320,.412,.732,1,0,36,11
745986,away,112,Chicago Cubs,31,5,0,0,0,1,11,1,.226,.308,.365,.673,0,0,33,13
745986,home,158,Milwaukee Brewers,30,6,1,0,1,4,9,3,.254,.331,.416,.747,0,1,34,9
745338,away,143,Philadelphia Phillies,34,7,2,1,1,3,8,3,.257,.334,.417,.751,4,0,37,11
745338,home,137,San Francisco Giants,37,12,4,0,0,8,7,2,.250,.317,.388,.705,0,0,40,25
745416,away,146,Miami Marlins,31,4,3,0,1,1,11,2,.232,.288,.349,.637,1,0,33,9
745416,home,135,San Diego Padres,32,8,1,0,1,2,4,3,.255,.322,.389,.711,0,1,36,26
745254,away,117,Houston Astros,31,6,1,0,0,2,9,2,.263,.328,.418,.746,0,0,34,9
745254,home,136,Seattle Mariners,29,6,1,0,0,3,5,5,.224,.298,.368,.666,3,0,36,14
745816,away,119,Los Angeles Dodgers,36,10,3,0,2,3,6,1,.254,.331,.427,.758,0,0,37,14
745816,home,121,New York Mets,30,3,0,0,0,0,10,1,.231,.304,.370,.674,0,0,31,7
745818,away,119,Los Angeles Dodgers,41,11,1,0,1,5,13,1,.253,.332,.425,.757,0,0,42,20
745818,home,121,New York Mets,32,4,0,0,1,2,12,5,.234,.307,.374,.681,0,0,37,16
745816,away,119,Los Angeles Dodgers,36,10,3,0,2,3,6,1,.254,.331,.427,.758,0,0,37,14
745816,home,121,New York Mets,30,3,0,0,0,0,10,1,.231,.304,.370,.674,0,0,31,7
747033,away,111,Boston Red Sox,35,11,2,1,2,8,11,2,.244,.314,.406,.720,1,1,40,8
747033,home,110,Baltimore Orioles,35,8,1,0,0,3,13,3,.244,.305,.436,.741,0,0,40,22
746709,away,138,St. Louis Cardinals,39,13,3,0,2,7,5,3,.235,.310,.367,.677,1,0,42,15
746709,home,113,Cincinnati Reds,31,4,2,0,1,1,10,3,.216,.298,.359,.657,0,0,36,9
745091,away,133,Oakland Athletics,31,6,0,0,1,3,11,4,.223,.297,.383,.680,1,0,36,18
745091,home,139,Tampa Bay Rays,29,3,0,0,0,0,8,2,.233,.306,.350,.656,0,0,31,9
747115,away,120,Washington Nationals,29,7,1,0,0,0,8,1,.230,.303,.359,.662,1,1,30,10
747115,home,144,Atlanta Braves,26,5,1,0,1,2,12,3,.251,.319,.411,.730,0,0,30,8
745903,away,118,Kansas City Royals,31,5,2,0,0,2,9,2,.251,.313,.406,.719,1,1,33,8
745903,home,142,Minnesota Twins,34,10,2,1,0,4,10,3,.232,.304,.396,.700,2,1,37,19
746791,away,141,Toronto Blue Jays,39,13,3,0,0,7,8,8,.236,.315,.379,.694,1,0,48,28
746791,home,145,Chicago White Sox,34,8,3,1,0,2,4,1,.215,.278,.329,.607,0,0,35,10
745987,away,112,Chicago Cubs,38,9,1,0,1,6,16,5,.227,.308,.365,.673,1,0,44,16
745987,home,158,Milwaukee Brewers,32,3,0,0,0,3,14,4,.251,.329,.410,.739,2,0,36,8
745017,away,109,Arizona Diamondbacks,33,8,2,0,0,2,9,2,.243,.313,.384,.697,1,0,36,10
